noise_condition,area,dataset_type,k_features,feature_method,experiment_name,mean_accuracy,std_accuracy,n_estimators,total_images,total_features_available,file_path,selected_features_str,feature_scores_str,cv_scores_str
speckle35,sunset,original,20,wst,wst_sunset_k20_WithModel,0.9833333333333332,0.03333333333333335,50,120,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/sunset/original/k20/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0, B_wst_mean_0, B_wst_mean_2, B_wst_mean_3, B_wst_mean_4, B_wst_mean_5, B_wst_mean_9, B_wst_mean_10, B_wst_mean_13, B_wst_mean_41, B_wst_mean_42, B_wst_mean_46, B_wst_mean_47, B_wst_mean_51, B_wst_mean_73, B_wst_std_10, B_wst_std_16, B_wst_std_25, B_wst_std_50","0.866511410363451, 0.6582751012101391, 0.667272580877134, 0.6721608874545228, 0.6744606103924036, 0.693174745841799, 0.6852403191573722, 0.6959793036644095, 0.6791513024857136, 0.6733605767967445, 0.6568947205687179, 0.6726963122383653, 0.6559655907843704, 0.691766166434802, 0.6559363823534354, 0.6664739024005506, 0.6570502246320373, 0.6944600195825044, 0.7118902675279064, 0.6639387701171067","0.9166666666666666, 1.0, 1.0, 1.0, 1.0"
speckle35,sunset,original,20,hybrid,hybrid_sunset_k20_WithModel,0.9833333333333332,0.03333333333333335,50,120,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_35/sunset/original/k20/hybrid/experiment_report_with_model.json,"B_mean, B_cv, B_p10, B_p25, B_p75, R_wst_std_0, B_wst_mean_0, B_wst_mean_2, B_wst_mean_3, B_wst_mean_4, B_wst_mean_5, B_wst_mean_9, B_wst_mean_10, B_wst_mean_13, B_wst_mean_42, B_wst_mean_47, B_wst_mean_73, B_wst_std_16, B_wst_std_25, B_wst_std_50","0.6692470878516412, 0.7991852721938395, 0.6864798542531165, 0.670119587341379, 0.6695614494160025, 0.866511410363451, 0.667272580877134, 0.6721608874545228, 0.6744606103924036, 0.693174745841799, 0.6852403191573722, 0.6959793036644095, 0.6791513024857136, 0.6733605767967445, 0.6726963122383653, 0.691766166434802, 0.6664739024005506, 0.6944600195825044, 0.7118902675279064, 0.6639387701171067","0.9166666666666666, 1.0, 1.0, 1.0, 1.0"
speckle55,assatigue,mini,2,advanced_stats,advanced_stats_assatigue_k2_WithModel,0.8666666666666666,0.16329931618554522,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/mini/k2/advanced_stats/experiment_report_with_model.json,"G_p90, B_kurt","1.760741480741481, 0.8725147075147082","1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666"
speckle55,assatigue,mini,2,wst,wst_assatigue_k2_WithModel,0.9333333333333333,0.13333333333333336,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/mini/k2/wst/experiment_report_with_model.json,"B_wst_mean_30, B_wst_mean_49","0.9771178821178825, 0.9320385170385173","1.0, 1.0, 1.0, 1.0, 0.6666666666666666"
speckle55,assatigue,mini,2,hybrid,hybrid_assatigue_k2_WithModel,0.7999999999999999,0.16329931618554525,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/mini/k2/hybrid/experiment_report_with_model.json,"G_p90, B_wst_std_37","1.9322453472453474, 0.9759274059274063","1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 0.6666666666666666"
speckle55,assatigue,mini,5,advanced_stats,advanced_stats_assatigue_k5_WithModel,0.8666666666666666,0.16329931618554522,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/mini/k5/advanced_stats/experiment_report_with_model.json,"G_p90, B_skew, B_kurt, B_p50, B_p90","1.5772718022718026, 0.8425147075147081, 0.8641813741813746, 0.8631496281496285, 1.233625818625819","1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666"
speckle55,assatigue,mini,5,wst,wst_assatigue_k5_WithModel,0.9333333333333333,0.13333333333333336,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/mini/k5/wst/experiment_report_with_model.json,"B_wst_mean_20, B_wst_mean_30, B_wst_mean_31, B_wst_mean_48, B_wst_std_76","0.922514707514708, 1.021562326562327, 0.9064829614829617, 0.9020385170385177, 0.9151866651866656","1.0, 1.0, 1.0, 1.0, 0.6666666666666666"
speckle55,assatigue,mini,5,hybrid,hybrid_assatigue_k5_WithModel,0.8666666666666666,0.16329931618554522,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/mini/k5/hybrid/experiment_report_with_model.json,"R_p90, G_p90, B_p90, B_wst_mean_30, B_wst_mean_67","1.3474353424353427, 1.765869685869686, 1.2647369297369302, 1.006482961482962, 0.9391813741813746","1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666"
speckle55,assatigue,mini,10,advanced_stats,advanced_stats_assatigue_k10_WithModel,0.8666666666666666,0.16329931618554522,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/mini/k10/advanced_stats/experiment_report_with_model.json,"R_p10, R_p90, G_p90, B_kurt, B_cv, B_p10, B_p25, B_p50, B_p90, B_grad_mean","0.8020385170385176, 0.8288639138639144, 1.7436474636474637, 0.8141813741813746, 0.7869591519591521, 0.8264829614829619, 0.8814035964035969, 0.8931496281496287, 1.2502924852924857, 0.7808480408480414","1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666"
speckle55,assatigue,mini,10,wst,wst_assatigue_k10_WithModel,0.8666666666666666,0.16329931618554522,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/mini/k10/wst/experiment_report_with_model.json,"B_wst_mean_20, B_wst_mean_30, B_wst_mean_37, B_wst_mean_47, B_wst_mean_57, B_wst_mean_58, B_wst_mean_67, B_wst_mean_70, B_wst_std_37, B_wst_std_76","0.9169591519591522, 1.006482961482962, 0.903625818625819, 0.8947369297369301, 0.9382289932289936, 0.8853718503718508, 0.9030702630702632, 0.9098162948162953, 0.9592607392607397, 0.8851866651866656","1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666"
speckle55,assatigue,mini,10,hybrid,hybrid_assatigue_k10_WithModel,0.9333333333333333,0.13333333333333336,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/mini/k10/hybrid/experiment_report_with_model.json,"G_p90, B_p50, R_wst_mean_54, B_wst_mean_30, B_wst_mean_37, B_wst_mean_48, B_wst_mean_49, B_wst_mean_58, B_wst_mean_66, B_wst_std_37","1.765869685869686, 0.9153718503718504, 0.9037051837051842, 1.0382289932289936, 0.8814035964035971, 0.9131496281496287, 0.887594072594073, 0.9125940725940729, 0.8947369297369303, 0.8731496281496283","1.0, 1.0, 1.0, 1.0, 0.6666666666666666"
speckle55,assatigue,mini,20,advanced_stats,advanced_stats_assatigue_k20_WithModel,0.7999999999999999,0.16329931618554525,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/mini/k20/advanced_stats/experiment_report_with_model.json,"R_skew, R_kurt, R_cv, R_p10, R_p50, G_skew, G_p10, G_p50, G_p90, B_mean, B_skew, B_kurt, B_cv, B_p10, B_p25, B_p50, B_p75, B_p90, B_iqr, B_grad_mean","0.5985464535464542, 0.7689673289673291, 0.6908480408480411, 0.82426073926074, 0.6391813741813746, 0.628705183705184, 0.6063242313242319, 0.6380702630702635, 0.8228802678802682, 0.7869591519591526, 0.8169591519591521, 0.8058480408480415, 0.8425147075147077, 0.7242607392607399, 0.7575940725940726, 0.8987051837051838, 0.7325147075147078, 0.7952924852924861, 0.6630702630702636, 0.7591813741813749","0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666"
speckle55,assatigue,mini,20,wst,wst_assatigue_k20_WithModel,0.9333333333333333,0.13333333333333336,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/mini/k20/wst/experiment_report_with_model.json,"R_wst_mean_54, R_wst_std_0, B_wst_mean_2, B_wst_mean_7, B_wst_mean_24, B_wst_mean_30, B_wst_mean_31, B_wst_mean_37, B_wst_mean_40, B_wst_mean_48, B_wst_mean_54, B_wst_mean_55, B_wst_mean_57, B_wst_mean_58, B_wst_mean_62, B_wst_mean_64, B_wst_mean_66, B_wst_mean_70, B_wst_std_37, B_wst_std_76","0.9153718503718509, 0.8524353424353428, 0.8369591519591526, 0.8742607392607398, 0.8780702630702637, 0.9548956598956604, 0.8731496281496283, 0.9175147075147081, 0.886959151959152, 0.9242607392607398, 0.8780702630702635, 0.8447369297369303, 0.9771178821178825, 0.8853718503718508, 0.9209274059274062, 0.8320385170385176, 0.8369591519591526, 0.8459274059274067, 0.9453718503718507, 0.8707422207422213","1.0, 1.0, 1.0, 1.0, 0.6666666666666666"
speckle55,assatigue,mini,20,hybrid,hybrid_assatigue_k20_WithModel,0.8666666666666666,0.16329931618554522,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/mini/k20/hybrid/experiment_report_with_model.json,"R_p90, G_p90, R_wst_mean_38, B_wst_mean_3, B_wst_mean_18, B_wst_mean_30, B_wst_mean_31, B_wst_mean_32, B_wst_mean_40, B_wst_mean_47, B_wst_mean_48, B_wst_mean_49, B_wst_mean_53, B_wst_mean_57, B_wst_mean_61, B_wst_mean_63, B_wst_mean_66, B_wst_mean_67, B_wst_mean_70, B_wst_std_37","1.146800421800422, 1.5772718022718024, 0.8947369297369303, 0.8614035964035971, 0.8603718503718507, 0.932673437673438, 0.9203718503718508, 0.8542607392607395, 0.8780702630702637, 0.8598162948162953, 0.8909274059274062, 0.9209274059274062, 0.8487051837051844, 0.8860067710067714, 0.8709274059274061, 0.8598162948162953, 0.8641813741813746, 0.850292485292486, 0.9598162948162954, 0.953705183705184","1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666"
speckle55,assatigue,small,2,advanced_stats,advanced_stats_assatigue_k2_WithModel,0.888888888888889,0.07027283689263066,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/small/k2/advanced_stats/experiment_report_with_model.json,"G_cv, G_p50","0.7782450038482105, 0.7755366628065361","0.7777777777777778, 0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888"
speckle55,assatigue,small,2,wst,wst_assatigue_k2_WithModel,0.9111111111111111,0.04444444444444447,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/small/k2/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","0.9715780288479017, 0.9639169771182226","0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888"
speckle55,assatigue,small,2,hybrid,hybrid_assatigue_k2_WithModel,0.9111111111111111,0.04444444444444447,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/small/k2/hybrid/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","0.9715780288479017, 0.9639169771182226","0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888"
speckle55,assatigue,small,5,advanced_stats,advanced_stats_assatigue_k5_WithModel,0.8222222222222222,0.11331154474650633,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/small/k5/advanced_stats/experiment_report_with_model.json,"G_skew, G_cv, G_p10, B_cv, B_p90","0.7559503232201963, 0.7782450038482105, 0.7619652342351075, 0.7677073316438718, 0.7721776761142161","0.7777777777777778, 0.8888888888888888, 1.0, 0.6666666666666666, 0.7777777777777778"
speckle55,assatigue,small,5,wst,wst_assatigue_k5_WithModel,0.9111111111111111,0.04444444444444447,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/small/k5/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_mean_27, G_wst_std_0, B_wst_mean_45, B_wst_mean_75","0.9715780288479017, 0.7909679599044999, 0.9639169771182226, 0.8222394045092773, 0.8074494413859814","0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888"
speckle55,assatigue,small,5,hybrid,hybrid_assatigue_k5_WithModel,0.9111111111111111,0.04444444444444447,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/small/k5/hybrid/experiment_report_with_model.json,"R_wst_std_0, G_wst_mean_27, G_wst_std_0, B_wst_mean_45, B_wst_mean_75","0.9715780288479017, 0.7909679599044999, 0.9639169771182226, 0.8222394045092773, 0.8074494413859814","0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888"
speckle55,assatigue,small,10,advanced_stats,advanced_stats_assatigue_k10_WithModel,0.8222222222222222,0.08888888888888888,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/small/k10/advanced_stats/experiment_report_with_model.json,"G_mean, G_skew, G_cv, G_p10, G_p50, B_skew, B_cv, B_p10, B_p90, B_grad_mean","0.697203329473203, 0.7559503232201963, 0.7782450038482105, 0.7626795199493932, 0.745166292436166, 0.7123532412897811, 0.7677073316438718, 0.6952448558480624, 0.7515251187949923, 0.747583874853748","0.7777777777777778, 0.8888888888888888, 0.8888888888888888, 0.6666666666666666, 0.8888888888888888"
speckle55,assatigue,small,10,wst,wst_assatigue_k10_WithModel,0.9333333333333332,0.054433105395181765,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/small/k10/wst/experiment_report_with_model.json,"R_wst_mean_14, R_wst_std_0, G_wst_mean_21, G_wst_mean_27, G_wst_mean_30, G_wst_std_0, B_wst_mean_38, B_wst_mean_45, B_wst_mean_74, B_wst_mean_75","0.7791794397826461, 0.9715780288479017, 0.7826373399072128, 0.7909679599044999, 0.7580416269781671, 0.9639169771182226, 0.7849730905762973, 0.8222394045092773, 0.766383223653097, 0.8074494413859814","1.0, 1.0, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888"
speckle55,assatigue,small,10,hybrid,hybrid_assatigue_k10_WithModel,0.9555555555555555,0.054433105395181765,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/small/k10/hybrid/experiment_report_with_model.json,"G_cv, G_p10, R_wst_mean_14, R_wst_std_0, G_wst_mean_21, G_wst_mean_27, G_wst_std_0, B_wst_mean_38, B_wst_mean_45, B_wst_mean_75","0.7782450038482105, 0.8053528342893741, 0.7791794397826461, 0.9715780288479017, 0.7826373399072128, 0.7909679599044999, 0.9639169771182226, 0.7849730905762973, 0.8222394045092773, 0.8074494413859814","1.0, 1.0, 0.8888888888888888, 0.8888888888888888, 1.0"
speckle55,assatigue,small,20,advanced_stats,advanced_stats_assatigue_k20_WithModel,0.8222222222222222,0.08888888888888888,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/small/k20/advanced_stats/experiment_report_with_model.json,"R_mean, R_p50, R_p75, G_mean, G_skew, G_cv, G_p10, G_p25, G_p50, G_grad_mean, B_std, B_var, B_skew, B_kurt, B_cv, B_p10, B_p25, B_p90, B_mad, B_grad_mean","0.6736591575956974, 0.6615339371371438, 0.6990609471641538, 0.697203329473203, 0.7559503232201963, 0.7782450038482105, 0.7724163263528663, 0.7271399977432045, 0.7488699961398695, 0.6887826143858211, 0.6532540688572754, 0.6565507721539787, 0.7123532412897811, 0.6538024662236432, 0.7677073316438718, 0.7269644325676394, 0.673093982030522, 0.7510401099766497, 0.6465870562459906, 0.747583874853748","0.6666666666666666, 0.8888888888888888, 0.8888888888888888, 0.7777777777777778, 0.8888888888888888"
speckle55,assatigue,small,20,wst,wst_assatigue_k20_WithModel,0.9555555555555555,0.054433105395181765,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/small/k20/wst/experiment_report_with_model.json,"R_wst_mean_14, R_wst_std_0, R_wst_std_51, G_wst_mean_21, G_wst_mean_27, G_wst_mean_30, G_wst_std_0, B_wst_mean_6, B_wst_mean_7, B_wst_mean_15, B_wst_mean_35, B_wst_mean_38, B_wst_mean_41, B_wst_mean_45, B_wst_mean_53, B_wst_mean_55, B_wst_mean_63, B_wst_mean_70, B_wst_mean_74, B_wst_mean_75","0.7791794397826461, 0.9715780288479017, 0.7492014962060067, 0.7826373399072128, 0.7909679599044999, 0.7580416269781671, 0.9639169771182226, 0.7473628612994012, 0.7498237337602738, 0.7488310666165994, 0.7518073057438459, 0.7849730905762973, 0.7483064239096302, 0.8222394045092773, 0.7467543956909355, 0.7402192024890757, 0.7443558066256799, 0.7541880114578847, 0.766383223653097, 0.8074494413859814","1.0, 1.0, 1.0, 0.8888888888888888, 0.8888888888888888"
speckle55,assatigue,small,20,hybrid,hybrid_assatigue_k20_WithModel,0.9111111111111111,0.04444444444444447,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/small/k20/hybrid/experiment_report_with_model.json,"G_skew, G_cv, G_p10, B_cv, B_p90, R_wst_mean_14, R_wst_std_0, R_wst_std_51, G_wst_mean_21, G_wst_mean_27, G_wst_mean_30, G_wst_std_0, B_wst_mean_7, B_wst_mean_15, B_wst_mean_35, B_wst_mean_38, B_wst_mean_45, B_wst_mean_70, B_wst_mean_74, B_wst_mean_75","0.7559503232201963, 0.7782450038482105, 0.7799471905503974, 0.7677073316438718, 0.7648584521283257, 0.7791794397826461, 0.9715780288479017, 0.7492014962060067, 0.7826373399072128, 0.7909679599044999, 0.7580416269781671, 0.9639169771182226, 0.7498237337602738, 0.7488310666165994, 0.7518073057438459, 0.7849730905762973, 0.8222394045092773, 0.7541880114578847, 0.766383223653097, 0.8074494413859814","0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888"
speckle55,assatigue,original,2,advanced_stats,advanced_stats_assatigue_k2_WithModel,0.7594202898550725,0.046376811594202934,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/original/k2/advanced_stats/experiment_report_with_model.json,"B_cv, B_p25","0.7599379806857953, 0.76212800809134","0.6666666666666666, 0.782608695652174, 0.782608695652174, 0.782608695652174, 0.782608695652174"
speckle55,assatigue,original,2,wst,wst_assatigue_k2_WithModel,0.9572463768115942,0.026367254200956897,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/original/k2/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","0.9821015381179274, 0.9426503312565466","0.9166666666666666, 0.9565217391304348, 0.9565217391304348, 0.9565217391304348, 1.0"
speckle55,assatigue,original,2,hybrid,hybrid_assatigue_k2_WithModel,0.9572463768115942,0.026367254200956897,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/original/k2/hybrid/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","0.9821015381179274, 0.9426503312565466","0.9166666666666666, 0.9565217391304348, 0.9565217391304348, 0.9565217391304348, 1.0"
speckle55,assatigue,original,5,advanced_stats,advanced_stats_assatigue_k5_WithModel,0.7677536231884059,0.040482544125980936,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/original/k5/advanced_stats/experiment_report_with_model.json,"B_skew, B_cv, B_p25, B_p50, B_grad_mean","0.7405461536431059, 0.7599379806857953, 0.7541369809192779, 0.7199018075677255, 0.7298785764884603","0.7083333333333334, 0.782608695652174, 0.8260869565217391, 0.7391304347826086, 0.782608695652174"
speckle55,assatigue,original,5,wst,wst_assatigue_k5_WithModel,0.9485507246376812,0.03178509014414685,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/original/k5/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0, B_wst_mean_40, B_wst_mean_51, B_wst_mean_53","0.9821015381179274, 0.9426503312565466, 0.756641154258898, 0.7671460358033999, 0.7583992749014665","0.9166666666666666, 0.9565217391304348, 0.9565217391304348, 0.9130434782608695, 1.0"
speckle55,assatigue,original,5,hybrid,hybrid_assatigue_k5_WithModel,0.9489130434782609,0.0406120471571074,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/original/k5/hybrid/experiment_report_with_model.json,"B_cv, B_p25, R_wst_std_0, G_wst_std_0, B_wst_mean_51","0.7599379806857953, 0.7638107841275641, 0.9821015381179274, 0.9426503312565466, 0.7671460358033999","0.875, 0.9565217391304348, 0.9565217391304348, 0.9565217391304348, 1.0"
speckle55,assatigue,original,10,advanced_stats,advanced_stats_assatigue_k10_WithModel,0.7681159420289856,0.060105627111094864,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/original/k10/advanced_stats/experiment_report_with_model.json,"R_p25, G_skew, G_p25, G_p50, B_skew, B_cv, B_p10, B_p25, B_p50, B_grad_mean","0.6729216325703093, 0.6873008955487101, 0.7081382717740179, 0.6765879734133744, 0.7405461536431059, 0.7599379806857953, 0.7437678959812275, 0.7595146492279812, 0.732348783484529, 0.7298785764884603","0.6666666666666666, 0.7391304347826086, 0.782608695652174, 0.8260869565217391, 0.8260869565217391"
speckle55,assatigue,original,10,wst,wst_assatigue_k10_WithModel,0.9402173913043479,0.042655254065975194,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/original/k10/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_mean_1, G_wst_mean_5, G_wst_std_0, B_wst_mean_5, B_wst_mean_28, B_wst_mean_40, B_wst_mean_51, B_wst_mean_53, B_wst_mean_72","0.9821015381179274, 0.7473748134890075, 0.7323803850247514, 0.9426503312565466, 0.7304329081039638, 0.7138240371580589, 0.756641154258898, 0.7671460358033999, 0.7583992749014665, 0.717055903736517","0.875, 0.9565217391304348, 0.9565217391304348, 0.9130434782608695, 1.0"
speckle55,assatigue,original,10,hybrid,hybrid_assatigue_k10_WithModel,0.9489130434782609,0.0406120471571074,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/original/k10/hybrid/experiment_report_with_model.json,"B_skew, B_cv, B_p10, B_p25, R_wst_std_0, G_wst_mean_1, G_wst_std_0, B_wst_mean_40, B_wst_mean_51, B_wst_mean_53","0.7405461536431059, 0.7599379806857953, 0.7328814165602653, 0.7363183735912897, 0.9821015381179274, 0.7473748134890075, 0.9426503312565466, 0.756641154258898, 0.7671460358033999, 0.7583992749014665","0.875, 0.9565217391304348, 0.9565217391304348, 0.9565217391304348, 1.0"
speckle55,assatigue,original,20,advanced_stats,advanced_stats_assatigue_k20_WithModel,0.8456521739130436,0.06749641172286967,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/original/k20/advanced_stats/experiment_report_with_model.json,"R_p25, R_p50, R_p90, G_mean, G_skew, G_cv, G_p25, G_p50, G_p75, G_iqr, G_grad_mean, B_mean, B_skew, B_kurt, B_cv, B_p10, B_p25, B_p50, B_p90, B_grad_mean","0.6874248855433895, 0.6481257711745492, 0.6483551995781094, 0.6424257276131973, 0.6873008955487101, 0.6584639996859523, 0.7387653554183427, 0.6811136201804002, 0.6697964172683699, 0.6548011430504159, 0.6607177564655711, 0.6708471625001493, 0.7405461536431059, 0.636218123362686, 0.7599379806857953, 0.7348168135387658, 0.7629492414556767, 0.7337305195645409, 0.6396692973577236, 0.7298785764884603","0.75, 0.8695652173913043, 0.8260869565217391, 0.9565217391304348, 0.8260869565217391"
speckle55,assatigue,original,20,wst,wst_assatigue_k20_WithModel,0.9489130434782609,0.049045713794254264,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/original/k20/wst/experiment_report_with_model.json,"R_wst_mean_1, R_wst_mean_28, R_wst_mean_73, R_wst_std_0, G_wst_mean_1, G_wst_mean_3, G_wst_mean_5, G_wst_std_0, B_wst_mean_2, B_wst_mean_3, B_wst_mean_5, B_wst_mean_7, B_wst_mean_28, B_wst_mean_40, B_wst_mean_48, B_wst_mean_51, B_wst_mean_53, B_wst_mean_59, B_wst_mean_67, B_wst_mean_72","0.7074800817839308, 0.7032357030783456, 0.7104953974070052, 0.9821015381179274, 0.7473748134890075, 0.7090413916426543, 0.7323803850247514, 0.9426503312565466, 0.7112434281119324, 0.6998150097869624, 0.7304329081039638, 0.6998469188008696, 0.7138240371580589, 0.756641154258898, 0.7072409641533859, 0.7671460358033999, 0.7583992749014665, 0.7024509017056872, 0.705572219461386, 0.717055903736517","0.875, 0.9565217391304348, 1.0, 0.9130434782608695, 1.0"
speckle55,assatigue,original,20,hybrid,hybrid_assatigue_k20_WithModel,0.9402173913043479,0.042655254065975194,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/assatigue/original/k20/hybrid/experiment_report_with_model.json,"B_skew, B_cv, B_p10, B_p25, B_grad_mean, R_wst_mean_1, R_wst_mean_73, R_wst_std_0, G_wst_mean_1, G_wst_mean_3, G_wst_mean_5, G_wst_std_0, B_wst_mean_2, B_wst_mean_5, B_wst_mean_28, B_wst_mean_40, B_wst_mean_48, B_wst_mean_51, B_wst_mean_53, B_wst_mean_72","0.7405461536431059, 0.7599379806857953, 0.7210738036750663, 0.7511189399158229, 0.7298785764884603, 0.7074800817839308, 0.7104953974070052, 0.9821015381179274, 0.7473748134890075, 0.7090413916426543, 0.7323803850247514, 0.9426503312565466, 0.7112434281119324, 0.7304329081039638, 0.7138240371580589, 0.756641154258898, 0.7072409641533859, 0.7671460358033999, 0.7583992749014665, 0.717055903736517","0.875, 0.9565217391304348, 0.9565217391304348, 0.9130434782608695, 1.0"
speckle55,popolar,mini,2,advanced_stats,advanced_stats_popolar_k2_WithModel,0.6,0.13333333333333333,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/popolar/mini/k2/advanced_stats/experiment_report_with_model.json,"R_p90, G_p90","1.765869685869686, 1.5362617012617015","0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666"
speckle55,popolar,mini,2,wst,wst_popolar_k2_WithModel,1.0,0.0,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/popolar/mini/k2/wst/experiment_report_with_model.json,"R_wst_std_17, B_wst_mean_73","1.0071178821178826, 0.9502371702371706","1.0, 1.0, 1.0, 1.0, 1.0"
speckle55,popolar,mini,2,hybrid,hybrid_popolar_k2_WithModel,0.6666666666666666,0.21081851067789195,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/speckle_output/dataset_rgb_speckle_55/popolar/mini/k2/hybrid/experiment_report_with_model.json,"R_p90, B_p90","1.765869685869686, 1.0599990749990755","1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666"
